,date,rainfall,year,mth,day,ystrdy_lvl,usg_amt,tdy_rain_ptntl,tdy_rain_coll,tnkr_amt,tdy_lvl,tdy_rain_ovflw
1326,2007-08-19,5.5,2007,08,19,8334,500,352,352,0,8186,0
1327,2007-08-20,2.7,2007,08,20,8186,500,173,173,0,7859,0
1328,2007-08-21,2.8,2007,08,21,7859,500,179,179,0,7538,0
1329,2007-08-22,0.0,2007,08,22,7538,500,0,0,0,7038,0
1330,2007-08-23,0.0,2007,08,23,7038,500,0,0,0,6538,0
1331,2007-08-24,0.0,2007,08,24,6538,500,0,0,0,6038,0
1332,2007-08-25,6.0,2007,08,25,6038,500,384,384,0,5922,0
1333,2007-08-26,26.4,2007,08,26,5922,500,1690,1690,0,7112,0
1334,2007-08-27,6.4,2007,08,27,7112,500,410,410,0,7022,0
1335,2007-08-28,2.3,2007,08,28,7022,500,147,147,0,6669,0
1336,2007-08-29,13.0,2007,08,29,6669,500,832,832,0,7001,0
1337,2007-08-30,0.0,2007,08,30,7001,500,0,0,0,6501,0
1338,2007-08-31,13.5,2007,08,31,6501,500,864,864,0,6865,0
1339,2007-09-01,15.4,2007,09,01,6865,500,986,986,0,7351,0
1340,2007-09-02,29.0,2007,09,02,7351,500,1856,1856,0,8707,0
1341,2007-09-03,8.4,2007,09,03,8707,500,538,538,0,8745,0
1342,2007-09-04,0.2,2007,09,04,8745,500,13,13,0,8258,0
1343,2007-09-05,52.6,2007,09,05,8258,500,3366,2242,0,10000,1124
1344,2007-09-06,39.9,2007,09,06,10000,500,2554,500,0,10000,2054
1345,2007-09-07,20.0,2007,09,07,10000,500,1280,500,0,10000,780
1346,2007-09-08,0.0,2007,09,08,10000,500,0,0,0,9500,0
1347,2007-09-09,0.0,2007,09,09,9500,500,0,0,0,9000,0
1348,2007-09-10,4.2,2007,09,10,9000,500,269,269,0,8769,0
1349,2007-09-11,0.0,2007,09,11,8769,500,0,0,0,8269,0
1350,2007-09-12,0.0,2007,09,12,8269,500,0,0,0,7769,0
1351,2007-09-13,7.8,2007,09,13,7769,500,499,499,0,7768,0
1352,2007-09-14,6.6,2007,09,14,7768,500,422,422,0,7690,0
1353,2007-09-15,0.0,2007,09,15,7690,500,0,0,0,7190,0
1354,2007-09-16,1.5,2007,09,16,7190,500,96,96,0,6786,0
1355,2007-09-17,0.0,2007,09,17,6786,500,0,0,0,6286,0
1356,2007-09-18,47.7,2007,09,18,6286,500,3053,3053,0,8839,0
1357,2007-09-19,0.9,2007,09,19,8839,500,58,58,0,8397,0
1358,2007-09-20,7.0,2007,09,20,8397,500,448,448,0,8345,0
1359,2007-09-21,1.0,2007,09,21,8345,500,64,64,0,7909,0
1360,2007-09-22,0.4,2007,09,22,7909,500,26,26,0,7435,0
1361,2007-09-23,0.0,2007,09,23,7435,500,0,0,0,6935,0
1362,2007-09-24,0.0,2007,09,24,6935,500,0,0,0,6435,0
1363,2007-09-25,10.5,2007,09,25,6435,500,672,672,0,6607,0
1364,2007-09-26,26.9,2007,09,26,6607,500,1722,1722,0,7829,0
1365,2007-09-27,1.8,2007,09,27,7829,500,115,115,0,7444,0
1366,2007-09-28,5.1,2007,09,28,7444,500,326,326,0,7270,0
1367,2007-09-29,23.0,2007,09,29,7270,500,1472,1472,0,8242,0
1368,2007-09-30,22.6,2007,09,30,8242,500,1446,1446,0,9188,0
1369,2007-10-01,0.2,2007,10,01,9188,500,13,13,0,8701,0
1370,2007-10-02,0.0,2007,10,02,8701,500,0,0,0,8201,0
1371,2007-10-03,0.0,2007,10,03,8201,500,0,0,0,7701,0
1372,2007-10-04,0.0,2007,10,04,7701,500,0,0,0,7201,0
1373,2007-10-05,0.0,2007,10,05,7201,500,0,0,0,6701,0
1374,2007-10-06,0.0,2007,10,06,6701,500,0,0,0,6201,0
1375,2007-10-07,0.0,2007,10,07,6201,500,0,0,0,5701,0
1376,2007-10-08,1.5,2007,10,08,5701,500,96,96,0,5297,0
1377,2007-10-09,0.2,2007,10,09,5297,500,13,13,0,4810,0
1378,2007-10-10,0.0,2007,10,10,4810,500,0,0,0,4310,0
1379,2007-10-11,0.0,2007,10,11,4310,500,0,0,0,3810,0
1380,2007-10-12,0.0,2007,10,12,3810,500,0,0,0,3310,0
1381,2007-10-13,3.0,2007,10,13,3310,500,192,192,0,3002,0
1382,2007-10-14,0.3,2007,10,14,3002,500,19,19,0,2521,0
1383,2007-10-15,0.0,2007,10,15,2521,500,0,0,6000,8021,0
1384,2007-10-16,0.0,2007,10,16,8021,500,0,0,0,7521,0
1385,2007-10-17,13.2,2007,10,17,7521,500,845,845,0,7866,0
1386,2007-10-18,0.1,2007,10,18,7866,500,6,6,0,7372,0
1387,2007-10-19,0.0,2007,10,19,7372,500,0,0,0,6872,0
1388,2007-10-20,0.0,2007,10,20,6872,500,0,0,0,6372,0
1389,2007-10-21,0.0,2007,10,21,6372,500,0,0,0,5872,0
1390,2007-10-22,0.0,2007,10,22,5872,500,0,0,0,5372,0
1391,2007-10-23,0.0,2007,10,23,5372,500,0,0,0,4872,0
1392,2007-10-24,0.0,2007,10,24,4872,500,0,0,0,4372,0
1393,2007-10-25,0.0,2007,10,25,4372,500,0,0,0,3872,0
1394,2007-10-26,0.0,2007,10,26,3872,500,0,0,0,3372,0
1395,2007-10-27,0.0,2007,10,27,3372,500,0,0,0,2872,0
1396,2007-10-28,0.0,2007,10,28,2872,500,0,0,6000,8372,0
1397,2007-10-29,0.0,2007,10,29,8372,500,0,0,0,7872,0
1398,2007-10-30,0.0,2007,10,30,7872,500,0,0,0,7372,0
1399,2007-10-31,0.0,2007,10,31,7372,500,0,0,0,6872,0
1400,2007-11-01,0.0,2007,11,01,6872,500,0,0,0,6372,0
1401,2007-11-02,0.0,2007,11,02,6372,500,0,0,0,5872,0
1402,2007-11-03,0.0,2007,11,03,5872,500,0,0,0,5372,0
1403,2007-11-04,0.0,2007,11,04,5372,500,0,0,0,4872,0
1404,2007-11-05,0.0,2007,11,05,4872,500,0,0,0,4372,0
1405,2007-11-06,0.0,2007,11,06,4372,500,0,0,0,3872,0
1406,2007-11-07,0.0,2007,11,07,3872,500,0,0,0,3372,0
1407,2007-11-08,0.0,2007,11,08,3372,500,0,0,0,2872,0
1408,2007-11-09,0.0,2007,11,09,2872,500,0,0,6000,8372,0
1409,2007-11-10,3.2,2007,11,10,8372,500,205,205,0,8077,0
1410,2007-11-11,0.0,2007,11,11,8077,500,0,0,0,7577,0
1411,2007-11-12,0.0,2007,11,12,7577,500,0,0,0,7077,0
1412,2007-11-13,0.0,2007,11,13,7077,500,0,0,0,6577,0
1413,2007-11-14,0.0,2007,11,14,6577,500,0,0,0,6077,0
1414,2007-11-15,0.0,2007,11,15,6077,500,0,0,0,5577,0
1415,2007-11-16,0.0,2007,11,16,5577,500,0,0,0,5077,0
1416,2007-11-17,0.0,2007,11,17,5077,500,0,0,0,4577,0
1417,2007-11-18,0.0,2007,11,18,4577,500,0,0,0,4077,0
1418,2007-11-19,0.0,2007,11,19,4077,500,0,0,0,3577,0
1419,2007-11-20,0.0,2007,11,20,3577,500,0,0,0,3077,0
1420,2007-11-21,0.0,2007,11,21,3077,500,0,0,0,2577,0
1421,2007-11-22,0.0,2007,11,22,2577,500,0,0,6000,8077,0
1422,2007-11-23,0.0,2007,11,23,8077,500,0,0,0,7577,0
1423,2007-11-24,0.0,2007,11,24,7577,500,0,0,0,7077,0
1424,2007-11-25,0.0,2007,11,25,7077,500,0,0,0,6577,0
1425,2007-11-26,0.0,2007,11,26,6577,500,0,0,0,6077,0
1426,2007-11-27,0.0,2007,11,27,6077,500,0,0,0,5577,0
1427,2007-11-28,0.0,2007,11,28,5577,500,0,0,0,5077,0
1428,2007-11-29,0.0,2007,11,29,5077,500,0,0,0,4577,0
1429,2007-11-30,0.0,2007,11,30,4577,500,0,0,0,4077,0
1430,2007-12-01,0.0,2007,12,01,4077,500,0,0,0,3577,0
1431,2007-12-02,0.0,2007,12,02,3577,500,0,0,0,3077,0
1432,2007-12-03,0.0,2007,12,03,3077,500,0,0,0,2577,0
1433,2007-12-04,0.0,2007,12,04,2577,500,0,0,6000,8077,0
1434,2007-12-05,0.0,2007,12,05,8077,500,0,0,0,7577,0
1435,2007-12-06,0.0,2007,12,06,7577,500,0,0,0,7077,0
1436,2007-12-07,0.0,2007,12,07,7077,500,0,0,0,6577,0
1437,2007-12-08,0.0,2007,12,08,6577,500,0,0,0,6077,0
1438,2007-12-09,0.0,2007,12,09,6077,500,0,0,0,5577,0
1439,2007-12-10,0.0,2007,12,10,5577,500,0,0,0,5077,0
1440,2007-12-11,0.0,2007,12,11,5077,500,0,0,0,4577,0
1441,2007-12-12,0.0,2007,12,12,4577,500,0,0,0,4077,0
1442,2007-12-13,0.0,2007,12,13,4077,500,0,0,0,3577,0
1443,2007-12-14,0.0,2007,12,14,3577,500,0,0,0,3077,0
1444,2007-12-15,0.0,2007,12,15,3077,500,0,0,0,2577,0
1445,2007-12-16,0.0,2007,12,16,2577,500,0,0,6000,8077,0
1446,2007-12-17,0.0,2007,12,17,8077,500,0,0,0,7577,0
1447,2007-12-18,0.0,2007,12,18,7577,500,0,0,0,7077,0
1448,2007-12-19,0.0,2007,12,19,7077,500,0,0,0,6577,0
1449,2007-12-20,0.0,2007,12,20,6577,500,0,0,0,6077,0
1450,2007-12-21,0.0,2007,12,21,6077,500,0,0,0,5577,0
1451,2007-12-22,0.0,2007,12,22,5577,500,0,0,0,5077,0
1452,2007-12-23,0.0,2007,12,23,5077,500,0,0,0,4577,0
1453,2007-12-24,0.0,2007,12,24,4577,500,0,0,0,4077,0
1454,2007-12-25,0.0,2007,12,25,4077,500,0,0,0,3577,0
1455,2007-12-26,0.0,2007,12,26,3577,500,0,0,0,3077,0
1456,2007-12-27,0.0,2007,12,27,3077,500,0,0,0,2577,0
1457,2007-12-28,0.0,2007,12,28,2577,500,0,0,6000,8077,0
1458,2007-12-29,0.0,2007,12,29,8077,500,0,0,0,7577,0
1459,2007-12-30,0.0,2007,12,30,7577,500,0,0,0,7077,0
1460,2007-12-31,0.0,2007,12,31,7077,500,0,0,0,6577,0
1461,2008-01-01,0.0,2008,01,01,6577,500,0,0,0,6077,0
1462,2008-01-02,0.0,2008,01,02,6077,500,0,0,0,5577,0
1463,2008-01-03,0.0,2008,01,03,5577,500,0,0,0,5077,0
1464,2008-01-04,0.0,2008,01,04,5077,500,0,0,0,4577,0
1465,2008-01-05,0.0,2008,01,05,4577,500,0,0,0,4077,0
1466,2008-01-06,0.0,2008,01,06,4077,500,0,0,0,3577,0
1467,2008-01-07,0.0,2008,01,07,3577,500,0,0,0,3077,0
1468,2008-01-08,0.0,2008,01,08,3077,500,0,0,0,2577,0
1469,2008-01-09,0.0,2008,01,09,2577,500,0,0,6000,8077,0
1470,2008-01-10,0.0,2008,01,10,8077,500,0,0,0,7577,0
1471,2008-01-11,0.0,2008,01,11,7577,500,0,0,0,7077,0
1472,2008-01-12,0.0,2008,01,12,7077,500,0,0,0,6577,0
1473,2008-01-13,0.0,2008,01,13,6577,500,0,0,0,6077,0
1474,2008-01-14,0.0,2008,01,14,6077,500,0,0,0,5577,0
1475,2008-01-15,0.0,2008,01,15,5577,500,0,0,0,5077,0
1476,2008-01-16,0.0,2008,01,16,5077,500,0,0,0,4577,0
1477,2008-01-17,0.0,2008,01,17,4577,500,0,0,0,4077,0
1478,2008-01-18,0.0,2008,01,18,4077,500,0,0,0,3577,0
1479,2008-01-19,4.9,2008,01,19,3577,500,314,314,0,3391,0
1480,2008-01-20,0.0,2008,01,20,3391,500,0,0,0,2891,0
1481,2008-01-21,0.0,2008,01,21,2891,500,0,0,6000,8391,0
1482,2008-01-22,0.0,2008,01,22,8391,500,0,0,0,7891,0
1483,2008-01-23,0.0,2008,01,23,7891,500,0,0,0,7391,0
1484,2008-01-24,0.0,2008,01,24,7391,500,0,0,0,6891,0
1485,2008-01-25,0.0,2008,01,25,6891,500,0,0,0,6391,0
1486,2008-01-26,0.0,2008,01,26,6391,500,0,0,0,5891,0
1487,2008-01-27,0.0,2008,01,27,5891,500,0,0,0,5391,0
1488,2008-01-28,0.0,2008,01,28,5391,500,0,0,0,4891,0
1489,2008-01-29,0.0,2008,01,29,4891,500,0,0,0,4391,0
1490,2008-01-30,0.0,2008,01,30,4391,500,0,0,0,3891,0
1491,2008-01-31,0.0,2008,01,31,3891,500,0,0,0,3391,0
1492,2008-02-01,0.0,2008,02,01,3391,500,0,0,0,2891,0
1493,2008-02-02,0.0,2008,02,02,2891,500,0,0,6000,8391,0
1494,2008-02-03,0.0,2008,02,03,8391,500,0,0,0,7891,0
1495,2008-02-04,0.0,2008,02,04,7891,500,0,0,0,7391,0
1496,2008-02-05,0.0,2008,02,05,7391,500,0,0,0,6891,0
1497,2008-02-06,0.0,2008,02,06,6891,500,0,0,0,6391,0
1498,2008-02-07,0.0,2008,02,07,6391,500,0,0,0,5891,0
1499,2008-02-08,0.0,2008,02,08,5891,500,0,0,0,5391,0
1500,2008-02-09,0.0,2008,02,09,5391,500,0,0,0,4891,0
1501,2008-02-10,0.0,2008,02,10,4891,500,0,0,0,4391,0
1502,2008-02-11,0.0,2008,02,11,4391,500,0,0,0,3891,0
1503,2008-02-12,0.0,2008,02,12,3891,500,0,0,0,3391,0
1504,2008-02-13,0.0,2008,02,13,3391,500,0,0,0,2891,0
1505,2008-02-14,0.0,2008,02,14,2891,500,0,0,6000,8391,0
1506,2008-02-15,0.0,2008,02,15,8391,500,0,0,0,7891,0
1507,2008-02-16,0.0,2008,02,16,7891,500,0,0,0,7391,0
1508,2008-02-17,0.0,2008,02,17,7391,500,0,0,0,6891,0
1509,2008-02-18,0.0,2008,02,18,6891,500,0,0,0,6391,0
1510,2008-02-19,0.0,2008,02,19,6391,500,0,0,0,5891,0
1511,2008-02-20,0.0,2008,02,20,5891,500,0,0,0,5391,0
1512,2008-02-21,0.0,2008,02,21,5391,500,0,0,0,4891,0
1513,2008-02-22,0.0,2008,02,22,4891,500,0,0,0,4391,0
1514,2008-02-23,0.0,2008,02,23,4391,500,0,0,0,3891,0
1515,2008-02-24,0.0,2008,02,24,3891,500,0,0,0,3391,0
1516,2008-02-25,0.0,2008,02,25,3391,500,0,0,0,2891,0
1517,2008-02-26,0.0,2008,02,26,2891,500,0,0,6000,8391,0
1518,2008-02-27,0.0,2008,02,27,8391,500,0,0,0,7891,0
1519,2008-02-28,0.0,2008,02,28,7891,500,0,0,0,7391,0
1520,2008-02-29,0.0,2008,02,29,7391,500,0,0,0,6891,0
1521,2008-03-01,0.0,2008,03,01,6891,500,0,0,0,6391,0
1522,2008-03-02,0.0,2008,03,02,6391,500,0,0,0,5891,0
1523,2008-03-03,12.1,2008,03,03,5891,500,774,774,0,6165,0
1524,2008-03-04,17.7,2008,03,04,6165,500,1133,1133,0,6798,0
1525,2008-03-05,0.0,2008,03,05,6798,500,0,0,0,6298,0
1526,2008-03-06,0.0,2008,03,06,6298,500,0,0,0,5798,0
1527,2008-03-07,0.0,2008,03,07,5798,500,0,0,0,5298,0
1528,2008-03-08,0.0,2008,03,08,5298,500,0,0,0,4798,0
1529,2008-03-09,0.0,2008,03,09,4798,500,0,0,0,4298,0
1530,2008-03-10,0.0,2008,03,10,4298,500,0,0,0,3798,0
1531,2008-03-11,0.0,2008,03,11,3798,500,0,0,0,3298,0
1532,2008-03-12,0.0,2008,03,12,3298,500,0,0,0,2798,0
1533,2008-03-13,0.0,2008,03,13,2798,500,0,0,6000,8298,0
1534,2008-03-14,0.0,2008,03,14,8298,500,0,0,0,7798,0
1535,2008-03-15,0.0,2008,03,15,7798,500,0,0,0,7298,0
1536,2008-03-16,0.0,2008,03,16,7298,500,0,0,0,6798,0
1537,2008-03-17,0.0,2008,03,17,6798,500,0,0,0,6298,0
1538,2008-03-18,0.1,2008,03,18,6298,500,6,6,0,5804,0
1539,2008-03-19,4.6,2008,03,19,5804,500,294,294,0,5598,0
1540,2008-03-20,0.0,2008,03,20,5598,500,0,0,0,5098,0
1541,2008-03-21,0.0,2008,03,21,5098,500,0,0,0,4598,0
1542,2008-03-22,0.0,2008,03,22,4598,500,0,0,0,4098,0
1543,2008-03-23,0.0,2008,03,23,4098,500,0,0,0,3598,0
1544,2008-03-24,1.4,2008,03,24,3598,500,90,90,0,3188,0
1545,2008-03-25,0.0,2008,03,25,3188,500,0,0,0,2688,0
1546,2008-03-26,0.0,2008,03,26,2688,500,0,0,6000,8188,0
1547,2008-03-27,0.0,2008,03,27,8188,500,0,0,0,7688,0
1548,2008-03-28,0.0,2008,03,28,7688,500,0,0,0,7188,0
1549,2008-03-29,0.0,2008,03,29,7188,500,0,0,0,6688,0
1550,2008-03-30,0.0,2008,03,30,6688,500,0,0,0,6188,0
1551,2008-03-31,0.0,2008,03,31,6188,500,0,0,0,5688,0
1552,2008-04-01,0.2,2008,04,01,5688,500,13,13,0,5201,0
1553,2008-04-02,8.6,2008,04,02,5201,500,550,550,0,5251,0
1554,2008-04-03,3.5,2008,04,03,5251,500,224,224,0,4975,0
1555,2008-04-04,0.0,2008,04,04,4975,500,0,0,0,4475,0
1556,2008-04-05,13.1,2008,04,05,4475,500,838,838,0,4813,0
1557,2008-04-06,0.0,2008,04,06,4813,500,0,0,0,4313,0
1558,2008-04-07,1.6,2008,04,07,4313,500,102,102,0,3915,0
1559,2008-04-08,0.0,2008,04,08,3915,500,0,0,0,3415,0
1560,2008-04-09,0.0,2008,04,09,3415,500,0,0,0,2915,0
1561,2008-04-10,0.0,2008,04,10,2915,500,0,0,6000,8415,0
1562,2008-04-11,0.0,2008,04,11,8415,500,0,0,0,7915,0
1563,2008-04-12,1.4,2008,04,12,7915,500,90,90,0,7505,0
1564,2008-04-13,11.0,2008,04,13,7505,500,704,704,0,7709,0
1565,2008-04-14,0.7,2008,04,14,7709,500,45,45,0,7254,0
1566,2008-04-15,0.0,2008,04,15,7254,500,0,0,0,6754,0
1567,2008-04-16,0.0,2008,04,16,6754,500,0,0,0,6254,0
1568,2008-04-17,3.1,2008,04,17,6254,500,198,198,0,5952,0
1569,2008-04-18,0.0,2008,04,18,5952,500,0,0,0,5452,0
1570,2008-04-19,0.0,2008,04,19,5452,500,0,0,0,4952,0
1571,2008-04-20,0.0,2008,04,20,4952,500,0,0,0,4452,0
1572,2008-04-21,0.0,2008,04,21,4452,500,0,0,0,3952,0
1573,2008-04-22,0.0,2008,04,22,3952,500,0,0,0,3452,0
1574,2008-04-23,0.0,2008,04,23,3452,500,0,0,0,2952,0
1575,2008-04-24,0.0,2008,04,24,2952,500,0,0,6000,8452,0
1576,2008-04-25,0.0,2008,04,25,8452,500,0,0,0,7952,0
1577,2008-04-26,0.0,2008,04,26,7952,500,0,0,0,7452,0
1578,2008-04-27,0.0,2008,04,27,7452,500,0,0,0,6952,0
1579,2008-04-28,0.5,2008,04,28,6952,500,32,32,0,6484,0
1580,2008-04-29,0.0,2008,04,29,6484,500,0,0,0,5984,0
1581,2008-04-30,0.0,2008,04,30,5984,500,0,0,0,5484,0
1582,2008-05-01,2.4,2008,05,01,5484,500,154,154,0,5138,0
1583,2008-05-02,5.8,2008,05,02,5138,500,371,371,0,5009,0
1584,2008-05-03,0.0,2008,05,03,5009,500,0,0,0,4509,0
1585,2008-05-04,0.0,2008,05,04,4509,500,0,0,0,4009,0
1586,2008-05-05,3.7,2008,05,05,4009,500,237,237,0,3746,0
1587,2008-05-06,26.6,2008,05,06,3746,500,1702,1702,0,4948,0
1588,2008-05-07,3.2,2008,05,07,4948,500,205,205,0,4653,0
1589,2008-05-08,0.0,2008,05,08,4653,500,0,0,0,4153,0
1590,2008-05-09,0.0,2008,05,09,4153,500,0,0,0,3653,0
1591,2008-05-10,11.4,2008,05,10,3653,500,730,730,0,3883,0
1592,2008-05-11,0.0,2008,05,11,3883,500,0,0,0,3383,0
1593,2008-05-12,0.0,2008,05,12,3383,500,0,0,0,2883,0
1594,2008-05-13,0.0,2008,05,13,2883,500,0,0,6000,8383,0
1595,2008-05-14,0.0,2008,05,14,8383,500,0,0,0,7883,0
1596,2008-05-15,0.0,2008,05,15,7883,500,0,0,0,7383,0
1597,2008-05-16,0.0,2008,05,16,7383,500,0,0,0,6883,0
1598,2008-05-17,30.8,2008,05,17,6883,500,1971,1971,0,8354,0
1599,2008-05-18,0.0,2008,05,18,8354,500,0,0,0,7854,0
1600,2008-05-19,0.0,2008,05,19,7854,500,0,0,0,7354,0
1601,2008-05-20,2.4,2008,05,20,7354,500,154,154,0,7008,0
1602,2008-05-21,0.4,2008,05,21,7008,500,26,26,0,6534,0
1603,2008-05-22,6.7,2008,05,22,6534,500,429,429,0,6463,0
1604,2008-05-23,0.2,2008,05,23,6463,500,13,13,0,5976,0
1605,2008-05-24,4.0,2008,05,24,5976,500,256,256,0,5732,0
1606,2008-05-25,0.0,2008,05,25,5732,500,0,0,0,5232,0
1607,2008-05-26,2.0,2008,05,26,5232,500,128,128,0,4860,0
1608,2008-05-27,0.3,2008,05,27,4860,500,19,19,0,4379,0
1609,2008-05-28,0.0,2008,05,28,4379,500,0,0,0,3879,0
1610,2008-05-29,0.0,2008,05,29,3879,500,0,0,0,3379,0
1611,2008-05-30,0.0,2008,05,30,3379,500,0,0,0,2879,0
1612,2008-05-31,0.0,2008,05,31,2879,500,0,0,6000,8379,0
1613,2008-06-01,0.0,2008,06,01,8379,500,0,0,0,7879,0
1614,2008-06-02,0.0,2008,06,02,7879,500,0,0,0,7379,0
1615,2008-06-03,0.8,2008,06,03,7379,500,51,51,0,6930,0
1616,2008-06-04,11.0,2008,06,04,6930,500,704,704,0,7134,0
1617,2008-06-05,0.0,2008,06,05,7134,500,0,0,0,6634,0
1618,2008-06-06,7.2,2008,06,06,6634,500,461,461,0,6595,0
1619,2008-06-07,0.0,2008,06,07,6595,500,0,0,0,6095,0
1620,2008-06-08,1.4,2008,06,08,6095,500,90,90,0,5685,0
1621,2008-06-09,11.3,2008,06,09,5685,500,723,723,0,5908,0
1622,2008-06-10,5.4,2008,06,10,5908,500,346,346,0,5754,0
1623,2008-06-11,5.7,2008,06,11,5754,500,365,365,0,5619,0
1624,2008-06-12,2.5,2008,06,12,5619,500,160,160,0,5279,0
1625,2008-06-13,0.0,2008,06,13,5279,500,0,0,0,4779,0
1626,2008-06-14,60.9,2008,06,14,4779,500,3898,3898,0,8177,0
1627,2008-06-15,30.0,2008,06,15,8177,500,1920,1920,0,9597,0
1628,2008-06-16,1.0,2008,06,16,9597,500,64,64,0,9161,0
1629,2008-06-17,1.4,2008,06,17,9161,500,90,90,0,8751,0
1630,2008-06-18,0.0,2008,06,18,8751,500,0,0,0,8251,0
1631,2008-06-19,14.4,2008,06,19,8251,500,922,922,0,8673,0
1632,2008-06-20,3.5,2008,06,20,8673,500,224,224,0,8397,0
1633,2008-06-21,3.5,2008,06,21,8397,500,224,224,0,8121,0
1634,2008-06-22,3.1,2008,06,22,8121,500,198,198,0,7819,0
1635,2008-06-23,15.4,2008,06,23,7819,500,986,986,0,8305,0
1636,2008-06-24,4.6,2008,06,24,8305,500,294,294,0,8099,0
1637,2008-06-25,8.5,2008,06,25,8099,500,544,544,0,8143,0
1638,2008-06-26,11.2,2008,06,26,8143,500,717,717,0,8360,0
1639,2008-06-27,13.0,2008,06,27,8360,500,832,832,0,8692,0
1640,2008-06-28,0.0,2008,06,28,8692,500,0,0,0,8192,0
1641,2008-06-29,19.1,2008,06,29,8192,500,1222,1222,0,8914,0
1642,2008-06-30,2.8,2008,06,30,8914,500,179,179,0,8593,0
1643,2008-07-01,9.0,2008,07,01,8593,500,576,576,0,8669,0
1644,2008-07-02,1.1,2008,07,02,8669,500,70,70,0,8239,0
1645,2008-07-03,0.0,2008,07,03,8239,500,0,0,0,7739,0
1646,2008-07-04,0.0,2008,07,04,7739,500,0,0,0,7239,0
1647,2008-07-05,2.3,2008,07,05,7239,500,147,147,0,6886,0
1648,2008-07-06,9.5,2008,07,06,6886,500,608,608,0,6994,0
1649,2008-07-07,0.0,2008,07,07,6994,500,0,0,0,6494,0
1650,2008-07-08,25.7,2008,07,08,6494,500,1645,1645,0,7639,0
1651,2008-07-09,2.5,2008,07,09,7639,500,160,160,0,7299,0
1652,2008-07-10,0.4,2008,07,10,7299,500,26,26,0,6825,0
1653,2008-07-11,0.2,2008,07,11,6825,500,13,13,0,6338,0
1654,2008-07-12,48.3,2008,07,12,6338,500,3091,3091,0,8929,0
1655,2008-07-13,6.8,2008,07,13,8929,500,435,435,0,8864,0
1656,2008-07-14,4.8,2008,07,14,8864,500,307,307,0,8671,0
1657,2008-07-15,23.7,2008,07,15,8671,500,1517,1517,0,9688,0
1658,2008-07-16,8.4,2008,07,16,9688,500,538,538,0,9726,0
1659,2008-07-17,2.8,2008,07,17,9726,500,179,179,0,9405,0
1660,2008-07-18,1.6,2008,07,18,9405,500,102,102,0,9007,0
1661,2008-07-19,10.2,2008,07,19,9007,500,653,653,0,9160,0
1662,2008-07-20,13.3,2008,07,20,9160,500,851,851,0,9511,0
1663,2008-07-21,2.4,2008,07,21,9511,500,154,154,0,9165,0
1664,2008-07-22,4.1,2008,07,22,9165,500,262,262,0,8927,0
1665,2008-07-23,1.5,2008,07,23,8927,500,96,96,0,8523,0
1666,2008-07-24,7.7,2008,07,24,8523,500,493,493,0,8516,0
1667,2008-07-25,0.0,2008,07,25,8516,500,0,0,0,8016,0
1668,2008-07-26,0.0,2008,07,26,8016,500,0,0,0,7516,0
1669,2008-07-27,17.9,2008,07,27,7516,500,1146,1146,0,8162,0
1670,2008-07-28,23.0,2008,07,28,8162,500,1472,1472,0,9134,0
1671,2008-07-29,5.5,2008,07,29,9134,500,352,352,0,8986,0
1672,2008-07-30,17.4,2008,07,30,8986,500,1114,1114,0,9600,0
1673,2008-07-31,5.3,2008,07,31,9600,500,339,339,0,9439,0
1674,2008-08-01,0.6,2008,08,01,9439,500,38,38,0,8977,0
1675,2008-08-02,5.4,2008,08,02,8977,500,346,346,0,8823,0
1676,2008-08-03,26.1,2008,08,03,8823,500,1670,1670,0,9993,0
1677,2008-08-04,13.8,2008,08,04,9993,500,883,507,0,10000,376
1678,2008-08-05,1.0,2008,08,05,10000,500,64,64,0,9564,0
1679,2008-08-06,6.8,2008,08,06,9564,500,435,435,0,9499,0
1680,2008-08-07,29.6,2008,08,07,9499,500,1894,1001,0,10000,893
1681,2008-08-08,13.5,2008,08,08,10000,500,864,500,0,10000,364
1682,2008-08-09,0.0,2008,08,09,10000,500,0,0,0,9500,0
1683,2008-08-10,29.1,2008,08,10,9500,500,1862,1000,0,10000,862
1684,2008-08-11,10.9,2008,08,11,10000,500,698,500,0,10000,198
1685,2008-08-12,0.0,2008,08,12,10000,500,0,0,0,9500,0
1686,2008-08-13,18.3,2008,08,13,9500,500,1171,1000,0,10000,171
1687,2008-08-14,11.4,2008,08,14,10000,500,730,500,0,10000,230
1688,2008-08-15,1.1,2008,08,15,10000,500,70,70,0,9570,0
1689,2008-08-16,1.7,2008,08,16,9570,500,109,109,0,9179,0
1690,2008-08-17,0.0,2008,08,17,9179,500,0,0,0,8679,0
1691,2008-08-18,0.0,2008,08,18,8679,500,0,0,0,8179,0
1692,2008-08-19,6.5,2008,08,19,8179,500,416,416,0,8095,0
1693,2008-08-20,1.5,2008,08,20,8095,500,96,96,0,7691,0
1694,2008-08-21,11.6,2008,08,21,7691,500,742,742,0,7933,0
1695,2008-08-22,0.2,2008,08,22,7933,500,13,13,0,7446,0
1696,2008-08-23,0.0,2008,08,23,7446,500,0,0,0,6946,0
1697,2008-08-24,15.0,2008,08,24,6946,500,960,960,0,7406,0
1698,2008-08-25,0.0,2008,08,25,7406,500,0,0,0,6906,0
1699,2008-08-26,5.4,2008,08,26,6906,500,346,346,0,6752,0
